"scenario","country","year","cases","deaths","dalys","YLL"
"routine-ia2030","GIN",2066,1057.56,412.46,16817.48,0
"routine-ia2030","GIN",2067,1053.36,410.81,16672.13,0
"routine-ia2030","GIN",2068,1048.56,408.95,16519.36,0
"routine-ia2030","GIN",2069,1043.64,407.04,16362.83,0
"routine-ia2030","GIN",2070,1039.92,405.59,16325.45,0
"routine-ia2030","GIN",2071,1034.52,403.48,16174.72,0
"routine-ia2030","GIN",2072,1029.72,401.66,16036.55,0
"routine-ia2030","GIN",2073,1024.56,399.63,15898.31,0
"routine-ia2030","GIN",2074,1019.52,397.61,15763.89,0
"routine-ia2030","GIN",2075,1014.6,395.7,15731.6,0
"routine-ia2030","GIN",2076,1009.44,393.68,15594.3,0
"routine-ia2030","GIN",2077,1003.56,391.32,15457.85,0
"routine-ia2030","GIN",2078,997.92,389.15,15329.54,0
"routine-ia2030","GIN",2079,992.4,387.04,15199.9,0
"routine-ia2030","GIN",2080,986.04,384.51,15167.89,0
"routine-ia2030","GIN",2081,981,382.53,15039.32,0
"routine-ia2030","GIN",2082,974.04,379.89,14904.45,0
"routine-ia2030","GIN",2083,967.08,377.12,14768.16,0
"routine-ia2030","GIN",2084,960.96,374.69,14640.9,0
"routine-ia2030","GIN",2085,954.6,372.34,14615.22,0
"routine-ia2030","GIN",2086,947.76,369.62,14483.5,0
"routine-ia2030","GIN",2087,940.8,366.86,14353.63,0
"routine-ia2030","GIN",2088,934.44,364.45,14232.58,0
"routine-ia2030","GIN",2089,928.44,362.09,14120.55,0
"routine-ia2030","GIN",2090,922.08,359.62,14108.01,0
"routine-ia2030","GIN",2091,915.72,357.22,13999.13,0
"routine-ia2030","GIN",2092,908.52,354.34,13877.45,0
"routine-ia2030","GIN",2093,901.32,351.57,13750.43,0
"routine-ia2030","GIN",2094,895.8,349.44,13662.01,0
"routine-ia2030","GIN",2095,888.72,346.65,13650.42,0
"routine-ia2030","GIN",2096,882.12,344.06,13535.29,0
"routine-ia2030","GIN",2097,876.6,341.9,13446.44,0
"routine-ia2030","GIN",2098,870.36,339.52,13350.19,0
"routine-ia2030","GIN",2099,863.4,336.75,13229.8,0
"routine-ia2030","GIN",2100,857.4,334.4,13159.01,0
"routine-ia2030","GMB",2000,111.36,43.42,2058.28,0
"routine-ia2030","GMB",2001,103.68,40.43,1911.11,0
"routine-ia2030","GMB",2002,98.16,38.28,1799.38,0
"routine-ia2030","GMB",2003,93,36.27,1697.37,0
"routine-ia2030","GMB",2004,88.2,34.41,1609.83,0
"routine-ia2030","GMB",2005,84.6,32.98,1542.04,0
"routine-ia2030","GMB",2006,81.12,31.64,1471.32,0
"routine-ia2030","GMB",2007,78.36,30.56,1412.6,0
"routine-ia2030","GMB",2008,75.6,29.51,1358.92,0
"routine-ia2030","GMB",2009,73.32,28.62,1311.52,0
"routine-ia2030","GMB",2010,71.16,27.76,1296.36,0
"routine-ia2030","GMB",2011,69.72,27.21,1266.72,0
"routine-ia2030","GMB",2012,67.8,26.46,1223.69,0
"routine-ia2030","GMB",2013,66.96,26.09,1204.36,0
"routine-ia2030","GMB",2014,65.52,25.49,1173.64,0
"routine-ia2030","GMB",2015,64.56,25.13,1168.43,0
"routine-ia2030","GMB",2016,63.84,24.84,1150.76,0
"routine-ia2030","GMB",2017,63.72,24.81,1140.86,0
"routine-ia2030","GMB",2018,62.88,24.47,1122.72,0
"routine-ia2030","GMB",2019,63,24.53,1120.07,0
"routine-ia2030","GMB",2020,63.12,24.59,1098.6,0
"routine-ia2030","GMB",2021,62.64,24.41,1092.28,0
"routine-ia2030","GMB",2022,63.12,24.61,1099.46,0
"routine-ia2030","GMB",2023,63.84,24.89,1108.57,0
"routine-ia2030","GMB",2024,64.68,25.23,1119.23,0
"routine-ia2030","GMB",2025,65.28,25.45,1179.55,0
"routine-ia2030","GMB",2026,65.4,25.49,1177.5,0
"routine-ia2030","GMB",2027,65.52,25.51,1174.87,0
"routine-ia2030","GMB",2028,66,25.7,1181,0
"routine-ia2030","GMB",2029,65.76,25.58,1172.61,0
"routine-ia2030","GMB",2030,66,25.65,1181.52,0
"routine-ia2030","GMB",2031,66.12,25.69,1181.29,0
"routine-ia2030","GMB",2032,66.12,25.66,1174.75,0
"routine-ia2030","GMB",2033,65.88,25.55,1164.91,0
"routine-ia2030","GMB",2034,66.6,25.83,1171.48,0
"routine-ia2030","GMB",2035,66.72,25.86,1180.29,0
"routine-ia2030","GMB",2036,67.2,26.04,1182.28,0
"routine-ia2030","GMB",2037,66.96,25.98,1172.77,0
"routine-ia2030","GMB",2038,66.48,25.84,1160.37,0
"routine-ia2030","GMB",2039,65.88,25.68,1146.47,0
"routine-ia2030","GMB",2040,66.24,25.83,1157.38,0
"routine-ia2030","GMB",2041,66.24,25.85,1153.2,0
"routine-ia2030","GMB",2042,66.36,25.93,1148.81,0
"routine-ia2030","GMB",2043,66.72,26.07,1150.64,0
"routine-ia2030","GMB",2044,66.96,26.17,1153.56,0
"routine-ia2030","GMB",2045,67.68,26.45,1170.75,0
"routine-ia2030","GMB",2046,68.04,26.58,1175.38,0
"routine-ia2030","GMB",2047,68.28,26.67,1177.22,0
"routine-ia2030","GMB",2048,66.84,26.06,1146.19,0
"routine-ia2030","GMB",2049,66.72,26,1139.53,0
"routine-ia2030","GMB",2050,66.36,25.83,1131.99,0
"routine-ia2030","GMB",2051,65.88,25.63,1121.73,0
"routine-ia2030","GMB",2052,66.12,25.71,1121.85,0
"routine-ia2030","GMB",2053,66.72,25.95,1126.77,0
"routine-ia2030","GMB",2054,67.08,26.09,1130.94,0
"routine-ia2030","GMB",2055,66.96,26.04,1139.47,0
"routine-ia2030","GMB",2056,67.56,26.27,1145.81,0
"routine-ia2030","GMB",2057,67.68,26.31,1145.77,0
"routine-ia2030","GMB",2058,67.8,26.36,1147.2,0
"routine-ia2030","GMB",2059,68.04,26.45,1149.43,0
"routine-ia2030","GMB",2060,68.16,26.5,1160.19,0
"routine-ia2030","GMB",2061,68.52,26.64,1163.49,0
"routine-ia2030","GMB",2062,68.64,26.67,1162.56,0
"routine-ia2030","GMB",2063,67.32,26.12,1136.6,0
"routine-ia2030","GMB",2064,67.32,26.11,1135.75,0
"routine-ia2030","GMB",2065,67.68,26.26,1145.99,0
"routine-ia2030","GMB",2066,67.56,26.2,1139.66,0
"routine-ia2030","GMB",2067,67.68,26.25,1140.52,0
"routine-ia2030","GMB",2068,66.72,25.84,1115.12,0
"routine-ia2030","GMB",2069,65.76,25.44,1089.54,0
"routine-ia2030","GMB",2070,66.12,25.58,1102.46,0
"routine-ia2030","GMB",2071,66.48,25.72,1103.96,0
"routine-ia2030","GMB",2072,66.72,25.81,1106.51,0
"routine-ia2030","GMB",2073,66.72,25.81,1106.85,0
"routine-ia2030","GMB",2074,66.84,25.85,1107.57,0
"routine-ia2030","GMB",2075,67.32,26.03,1120.96,0
"routine-ia2030","GMB",2076,67.32,26.04,1120.05,0
"routine-ia2030","GMB",2077,67.44,26.09,1121.14,0
"routine-ia2030","GMB",2078,67.68,26.18,1122.76,0
"routine-ia2030","GMB",2079,67.8,26.23,1123.85,0
"routine-ia2030","GMB",2080,67.8,26.24,1134.09,0
"routine-ia2030","GMB",2081,68.4,26.48,1137.19,0
"routine-ia2030","GMB",2082,68.28,26.44,1135.69,0
"routine-ia2030","GMB",2083,68.28,26.45,1135.11,0
"routine-ia2030","GMB",2084,68.04,26.37,1130.77,0
"routine-ia2030","GMB",2085,68.16,26.43,1142.49,0
"routine-ia2030","GMB",2086,68.4,26.53,1143.87,0
"routine-ia2030","GMB",2087,68.4,26.53,1143.87,0
"routine-ia2030","GMB",2088,68.16,26.46,1132.9,0
"routine-ia2030","GMB",2089,67.92,26.39,1124.73,0
"routine-ia2030","GMB",2090,67.8,26.35,1130.74,0
"routine-ia2030","GMB",2091,67.92,26.41,1128.56,0
"routine-ia2030","GMB",2092,67.8,26.38,1122.92,0
"routine-ia2030","GMB",2093,67.56,26.31,1116.16,0
"routine-ia2030","GMB",2094,67.8,26.4,1114.81,0
"routine-ia2030","GMB",2095,67.56,26.33,1118.86,0
"routine-ia2030","GMB",2096,67.32,26.25,1113.76,0
"routine-ia2030","GMB",2097,67.2,26.22,1106.11,0
"routine-ia2030","GMB",2098,66.36,25.94,1088.21,0
"routine-ia2030","GMB",2099,65.28,25.58,1066.34,0
"routine-ia2030","GMB",2100,65.16,25.55,1062.39,0
"routine-ia2030","GNB",2000,271.56,105.9,4684.18,0
"routine-ia2030","GNB",2001,278.04,108.41,4792.61,0
"routine-ia2030","GNB",2002,283.8,110.69,4894.26,0
"routine-ia2030","GNB",2003,291.24,113.56,5018.19,0
"routine-ia2030","GNB",2004,297.72,116.11,5128.66,0
"routine-ia2030","GNB",2005,305.04,118.96,5319.16,0
"routine-ia2030","GNB",2006,312.72,121.94,5451.25,0
"routine-ia2030","GNB",2007,320.52,125.01,5583.65,0
"routine-ia2030","GNB",2008,321.6,125.43,5591.48,0
"routine-ia2030","GNB",2009,296.4,115.59,5138.36,0
"routine-ia2030","GNB",2010,257.28,100.33,4634.99,0
"routine-ia2030","GNB",2011,224.88,87.68,4030.4,0
"routine-ia2030","GNB",2012,200.76,78.27,3579.94,0
"routine-ia2030","GNB",2013,183.24,71.45,3251.66,0
"routine-ia2030","GNB",2014,172.08,67.09,3035.9,0
"routine-ia2030","GNB",2015,164.76,64.24,2979.79,0
"routine-ia2030","GNB",2016,156.24,60.9,2804.64,0
"routine-ia2030","GNB",2017,147.48,57.51,2632.92,0
"routine-ia2030","GNB",2018,141.6,55.22,2510.51,0
"routine-ia2030","GNB",2019,135.84,52.96,2391.95,0
"routine-ia2030","GNB",2020,131.28,51.21,2276.77,0
"routine-ia2030","GNB",2021,127.8,49.85,2205.97,0
"routine-ia2030","GNB",2022,125.88,49.14,2161.45,0
"routine-ia2030","GNB",2023,122.64,47.84,2091.5,0
"routine-ia2030","GNB",2024,120.84,47.14,2045.34,0
"routine-ia2030","GNB",2025,117.24,45.75,2060.91,0
"routine-ia2030","GNB",2026,114.12,44.52,1993.59,0
"routine-ia2030","GNB",2027,111.96,43.72,1940.92,0
"routine-ia2030","GNB",2028,109.08,42.57,1879.22,0
"routine-ia2030","GNB",2029,106.8,41.67,1826.63,0
"routine-ia2030","GNB",2030,103.68,40.43,1776.75,0
"routine-ia2030","GNB",2031,102.12,39.83,1740.36,0
"routine-ia2030","GNB",2032,99.36,38.8,1679.9,0
"routine-ia2030","GNB",2033,97.44,38.09,1642.01,0
"routine-ia2030","GNB",2034,96,37.49,1602.74,0
"routine-ia2030","GNB",2035,93.72,36.58,1568.68,0
"routine-ia2030","GNB",2036,92.76,36.19,1546.42,0
"routine-ia2030","GNB",2037,90.96,35.45,1500.92,0
"routine-ia2030","GNB",2038,89.4,34.81,1464.5,0
"routine-ia2030","GNB",2039,88.44,34.43,1442.26,0
"routine-ia2030","GNB",2040,87.6,34.1,1436.1,0
"routine-ia2030","GNB",2041,85.8,33.39,1393.86,0
"routine-ia2030","GNB",2042,84.72,32.99,1366.08,0
"routine-ia2030","GNB",2043,83.76,32.63,1344.61,0
"routine-ia2030","GNB",2044,83.64,32.58,1331.73,0
"routine-ia2030","GNB",2045,82.68,32.23,1326.28,0
"routine-ia2030","GNB",2046,81.84,31.91,1307.6,0
"routine-ia2030","GNB",2047,80.64,31.42,1277.87,0
"routine-ia2030","GNB",2048,79.8,31.08,1257.42,0
"routine-ia2030","GNB",2049,79.08,30.78,1236.72,0
"routine-ia2030","GNB",2050,78,30.34,1224.23,0
"routine-ia2030","GNB",2051,77.64,30.2,1213.2,0
"routine-ia2030","GNB",2052,77.4,30.09,1204.47,0
"routine-ia2030","GNB",2053,76.92,29.93,1195.73,0
"routine-ia2030","GNB",2054,76.32,29.72,1187.46,0
"routine-ia2030","GNB",2055,75.36,29.33,1174.91,0
"routine-ia2030","GNB",2056,75,29.17,1160.94,0
"routine-ia2030","GNB",2057,74.16,28.8,1141.67,0
"routine-ia2030","GNB",2058,73.08,28.35,1117.68,0
"routine-ia2030","GNB",2059,71.88,27.84,1096.13,0
"routine-ia2030","GNB",2060,71.16,27.54,1092.28,0
"routine-ia2030","GNB",2061,70.92,27.43,1086.03,0
"routine-ia2030","GNB",2062,71.04,27.48,1085.82,0
"routine-ia2030","GNB",2063,71.04,27.46,1083.88,0
"routine-ia2030","GNB",2064,71.04,27.46,1082.08,0
"routine-ia2030","GNB",2065,70.56,27.25,1086.18,0
"routine-ia2030","GNB",2066,69,26.71,1060.12,0
"routine-ia2030","GNB",2067,68.16,26.44,1046.95,0
"routine-ia2030","GNB",2068,67.68,26.3,1036.61,0
"routine-ia2030","GNB",2069,67.08,26.12,1024.88,0
"routine-ia2030","GNB",2070,66.48,25.92,1024.99,0
"routine-ia2030","GNB",2071,65.4,25.57,1004.46,0
"routine-ia2030","GNB",2072,64.68,25.34,986.75,0
"routine-ia2030","GNB",2073,63.96,25.1,967.36,0
"routine-ia2030","GNB",2074,64.08,25.15,967.88,0
"routine-ia2030","GNB",2075,64.08,25.14,976.34,0
"routine-ia2030","GNB",2076,64.08,25.14,976.06,0
"routine-ia2030","GNB",2077,63.36,24.83,968.4,0
"routine-ia2030","GNB",2078,62.28,24.38,957.43,0
"routine-ia2030","GNB",2079,61.8,24.18,952.5,0
"routine-ia2030","GNB",2080,61.56,24.08,957.69,0
"routine-ia2030","GNB",2081,61.32,23.98,954.43,0
"routine-ia2030","GNB",2082,61.32,23.98,954.43,0
"routine-ia2030","GNB",2083,60.84,23.78,949.37,0
"routine-ia2030","GNB",2084,60.72,23.72,946.48,0
"routine-ia2030","GNB",2085,60.48,23.62,952,0
"routine-ia2030","GNB",2086,60,23.42,946.33,0
"routine-ia2030","GNB",2087,59.88,23.38,945.78,0
"routine-ia2030","GNB",2088,59.04,23.04,928.93,0
"routine-ia2030","GNB",2089,57.96,22.6,908.45,0
"routine-ia2030","GNB",2090,57.48,22.4,906.49,0
"routine-ia2030","GNB",2091,56.28,21.91,882.07,0
"routine-ia2030","GNB",2092,55.8,21.71,873.4,0
"routine-ia2030","GNB",2093,54.72,21.27,853.93,0
"routine-ia2030","GNB",2094,54.72,21.27,853.93,0
"routine-ia2030","GNB",2095,54.48,21.17,860.76,0
"routine-ia2030","GNB",2096,54.48,21.17,860.76,0
"routine-ia2030","GNB",2097,54.36,21.13,860.04,0
"routine-ia2030","GNB",2098,54.36,21.13,860.04,0
"routine-ia2030","GNB",2099,54.36,21.13,860.04,0
"routine-ia2030","GNB",2100,54,20.98,857.96,0
"routine-ia2030","KEN",2000,1529.76,596.58,26448.96,0
"routine-ia2030","KEN",2001,1581.36,616.78,27301.41,0
"routine-ia2030","KEN",2002,1634.4,637.41,28172.38,0
"routine-ia2030","KEN",2003,1686.48,657.74,29022.86,0
"routine-ia2030","KEN",2004,1740.84,678.96,29915.67,0
"routine-ia2030","KEN",2005,1796.04,700.47,31889.64,0
"routine-ia2030","KEN",2006,1854,723.04,32860.38,0
"routine-ia2030","KEN",2007,1912.68,745.92,33847.45,0
"routine-ia2030","KEN",2008,1973.64,769.7,34865.38,0
"routine-ia2030","KEN",2009,2034.84,793.61,35875.22,0
"routine-ia2030","KEN",2010,2094.48,816.86,38393.47,0
"routine-ia2030","KEN",2011,2151.36,838.99,39308.81,0
"routine-ia2030","KEN",2012,2206.32,860.43,40170.91,0
"routine-ia2030","KEN",2013,2260.2,881.47,40987.1,0
"routine-ia2030","KEN",2014,2312.28,901.8,41769.6,0
"routine-ia2030","KEN",2015,2365.32,922.48,43102.51,0
"routine-ia2030","KEN",2016,2419.44,943.58,43913.76,0
"routine-ia2030","KEN",2017,2473.44,964.68,44712.77,0
"routine-ia2030","KEN",2018,2524.8,984.69,45448.54,0
"routine-ia2030","KEN",2019,2576.64,1004.9,46203.64,0
"routine-ia2030","KEN",2020,2624.4,1023.56,47246.47,0
"routine-ia2030","KEN",2021,2666.16,1039.84,47812.69,0
"routine-ia2030","KEN",2022,2710.68,1057.21,48437.17,0
"routine-ia2030","KEN",2023,2760.12,1076.48,49161.28,0
"routine-ia2030","KEN",2024,2811.84,1096.58,49898.47,0
"routine-ia2030","KEN",2025,2863.44,1116.76,51943.23,0
"routine-ia2030","KEN",2026,2916.36,1137.36,52711.14,0
"routine-ia2030","KEN",2027,2970,1158.32,53484.66,0
"routine-ia2030","KEN",2028,3023.4,1179.1,54258.04,0
"routine-ia2030","KEN",2029,3077.16,1200.09,55028.37,0
"routine-ia2030","KEN",2030,3132.36,1221.61,56657.44,0
"routine-ia2030","KEN",2031,3185.76,1242.42,57428.04,0
"routine-ia2030","KEN",2032,3236.88,1262.38,58144.25,0
"routine-ia2030","KEN",2033,3286.32,1281.64,58812.28,0
"routine-ia2030","KEN",2034,3334.44,1300.47,59446.24,0
"routine-ia2030","KEN",2035,3378.24,1317.53,60832.04,0
"routine-ia2030","KEN",2036,3420.12,1333.83,61339.57,0
"routine-ia2030","KEN",2037,3460.2,1349.46,61792.26,0
"routine-ia2030","KEN",2038,3496.08,1363.42,62177.27,0
"routine-ia2030","KEN",2039,3530.4,1376.87,62514.14,0
"routine-ia2030","KEN",2040,3562.08,1389.25,63605.45,0
"routine-ia2030","KEN",2041,3590.52,1400.28,63824.89,0
"routine-ia2030","KEN",2042,3617.28,1410.77,63997.73,0
"routine-ia2030","KEN",2043,3640.92,1419.98,64108.94,0
"routine-ia2030","KEN",2044,3663.24,1428.67,64180.86,0
"routine-ia2030","KEN",2045,3682.32,1436.09,65009.25,0
"routine-ia2030","KEN",2046,3699.36,1442.74,64992.29,0
"routine-ia2030","KEN",2047,3714,1448.5,64919.76,0
"routine-ia2030","KEN",2048,3726.84,1453.45,64817.8,0
"routine-ia2030","KEN",2049,3737.4,1457.6,64666.53,0
"routine-ia2030","KEN",2050,3747,1461.32,65270.62,0
"routine-ia2030","KEN",2051,3753,1463.65,65038.91,0
"routine-ia2030","KEN",2052,3758.4,1465.75,64795.07,0
"routine-ia2030","KEN",2053,3761.88,1467.13,64513.86,0
"routine-ia2030","KEN",2054,3762.6,1467.43,64194.85,0
"routine-ia2030","KEN",2055,3762.96,1467.6,64600.22,0
"routine-ia2030","KEN",2056,3760.32,1466.48,64225.67,0
"routine-ia2030","KEN",2057,3756.96,1465.22,63833.19,0
"routine-ia2030","KEN",2058,3751.92,1463.23,63410.61,0
"routine-ia2030","KEN",2059,3744.72,1460.42,62959.02,0
"routine-ia2030","KEN",2060,3736.32,1457.2,63213.02,0
"routine-ia2030","KEN",2061,3725.88,1453.11,62705.97,0
"routine-ia2030","KEN",2062,3714.24,1448.57,62177.06,0
"routine-ia2030","KEN",2063,3701.64,1443.64,61643.48,0
"routine-ia2030","KEN",2064,3687,1437.94,61073.1,0
"routine-ia2030","KEN",2065,3670.92,1431.67,61170.22,0
"routine-ia2030","KEN",2066,3654.12,1425.11,60568.31,0
"routine-ia2030","KEN",2067,3635.4,1417.81,59939.22,0
"routine-ia2030","KEN",2068,3615.36,1409.99,59292.09,0
"routine-ia2030","KEN",2069,3594.72,1401.94,58641.25,0
"routine-ia2030","KEN",2070,3572.16,1393.14,58619.15,0
"routine-ia2030","KEN",2071,3548.88,1384.07,57921.25,0
"routine-ia2030","KEN",2072,3524.4,1374.54,57216.56,0
"routine-ia2030","KEN",2073,3498.48,1364.42,56498.01,0
"routine-ia2030","KEN",2074,3472.92,1354.48,55793.61,0
"routine-ia2030","KEN",2075,3445.32,1343.71,55733.79,0
"routine-ia2030","KEN",2076,3416.76,1332.51,54977.43,0
"routine-ia2030","KEN",2077,3388.92,1321.67,54239.51,0
"routine-ia2030","KEN",2078,3358.92,1310.01,53480.5,0
"routine-ia2030","KEN",2079,3328.68,1298.21,52715.92,0
"routine-ia2030","KEN",2080,3296.88,1285.76,52597.92,0
"routine-ia2030","KEN",2081,3265.44,1273.48,51831.15,0
"routine-ia2030","KEN",2082,3232.56,1260.71,51051.26,0
"routine-ia2030","KEN",2083,3200.4,1248.13,50273.71,0
"routine-ia2030","KEN",2084,3167.28,1235.21,49507.46,0
"routine-ia2030","KEN",2085,3132.72,1221.69,49388.92,0
"routine-ia2030","KEN",2086,3098.28,1208.34,48599.29,0
"routine-ia2030","KEN",2087,3063.12,1194.67,47813.77,0
"routine-ia2030","KEN",2088,3027.84,1180.84,47028.3,0
"routine-ia2030","KEN",2089,2992.8,1167.25,46252.29,0
"routine-ia2030","KEN",2090,2956.2,1152.93,46072.72,0
"routine-ia2030","KEN",2091,2920.08,1138.81,45293.66,0
"routine-ia2030","KEN",2092,2883.6,1124.57,44508.03,0
"routine-ia2030","KEN",2093,2846.16,1109.92,43721.9,0
"routine-ia2030","KEN",2094,2810.04,1095.93,42965.07,0
"routine-ia2030","KEN",2095,2772.6,1081.3,42766.38,0
"routine-ia2030","KEN",2096,2736.12,1067.06,42010.95,0
"routine-ia2030","KEN",2097,2698.44,1052.37,41242.85,0
"routine-ia2030","KEN",2098,2661.12,1037.78,40475.09,0
"routine-ia2030","KEN",2099,2624.16,1023.44,39733.3,0
"routine-ia2030","KEN",2100,2583.12,1007.38,38990.86,0
"routine-ia2030","LBR",2000,315.72,123.13,5677.38,0
"routine-ia2030","LBR",2001,279.96,109.17,5042.64,0
"routine-ia2030","LBR",2002,256.56,100.06,4615.01,0
"routine-ia2030","LBR",2003,252.72,98.55,4544.58,0
"routine-ia2030","LBR",2004,251.16,97.96,4513.03,0
"routine-ia2030","LBR",2005,252.96,98.63,4711.96,0
"routine-ia2030","LBR",2006,257.88,100.58,4791.65,0
"routine-ia2030","LBR",2007,260.04,101.42,4816.5,0
"routine-ia2030","LBR",2008,241.08,94.03,4457.55,0
"routine-ia2030","LBR",2009,210,81.88,3866.83,0
"routine-ia2030","LBR",2010,208.92,81.47,3867.96,0
"routine-ia2030","LBR",2011,206.4,80.46,3807.04,0
"routine-ia2030","LBR",2012,199.8,77.91,3671.72,0
"routine-ia2030","LBR",2013,196.8,76.78,3609.59,0
"routine-ia2030","LBR",2014,197.16,76.9,3606.7,0
"routine-ia2030","LBR",2015,200.04,78.01,3600.7,0
"routine-ia2030","LBR",2016,202.2,78.86,3628.55,0
"routine-ia2030","LBR",2017,202.08,78.81,3617.02,0
"routine-ia2030","LBR",2018,201.72,78.7,3599.71,0
"routine-ia2030","LBR",2019,201.96,78.76,3591.96,0
"routine-ia2030","LBR",2020,204.36,79.7,3669.42,0
"routine-ia2030","LBR",2021,208.2,81.21,3725.95,0
"routine-ia2030","LBR",2022,208.44,81.29,3718.46,0
"routine-ia2030","LBR",2023,208.68,81.41,3706.33,0
"routine-ia2030","LBR",2024,207.48,80.95,3666.51,0
"routine-ia2030","LBR",2025,206.64,80.64,3726.11,0
"routine-ia2030","LBR",2026,205.56,80.16,3683.65,0
"routine-ia2030","LBR",2027,204.36,79.71,3642.22,0
"routine-ia2030","LBR",2028,203.52,79.34,3605.55,0
"routine-ia2030","LBR",2029,201.72,78.63,3553.97,0
"routine-ia2030","LBR",2030,200.28,78.07,3553.92,0
"routine-ia2030","LBR",2031,199.68,77.86,3525.25,0
"routine-ia2030","LBR",2032,198,77.2,3472.2,0
"routine-ia2030","LBR",2033,196.8,76.72,3425.65,0
"routine-ia2030","LBR",2034,196.56,76.6,3406.7,0
"routine-ia2030","LBR",2035,194.76,75.95,3395.58,0
"routine-ia2030","LBR",2036,194.64,75.94,3373.13,0
"routine-ia2030","LBR",2037,193.32,75.39,3331.47,0
"routine-ia2030","LBR",2038,192.96,75.23,3307.65,0
"routine-ia2030","LBR",2039,192.36,75,3278.6,0
"routine-ia2030","LBR",2040,192,74.83,3290.1,0
"routine-ia2030","LBR",2041,190.8,74.41,3255.37,0
"routine-ia2030","LBR",2042,191.88,74.81,3250.75,0
"routine-ia2030","LBR",2043,190.32,74.22,3212.48,0
"routine-ia2030","LBR",2044,190.2,74.17,3194.04,0
"routine-ia2030","LBR",2045,190.68,74.34,3215.97,0
"routine-ia2030","LBR",2046,189.48,73.88,3182.83,0
"routine-ia2030","LBR",2047,190.2,74.16,3177.69,0
"routine-ia2030","LBR",2048,189.84,74.08,3154.56,0
"routine-ia2030","LBR",2049,188.88,73.74,3131.69,0
"routine-ia2030","LBR",2050,189.6,74.01,3161,0
"routine-ia2030","LBR",2051,188.88,73.67,3133.97,0
"routine-ia2030","LBR",2052,188.76,73.6,3114.78,0
"routine-ia2030","LBR",2053,189,73.67,3108.09,0
"routine-ia2030","LBR",2054,189.24,73.74,3100.82,0
"routine-ia2030","LBR",2055,188.16,73.3,3098.6,0
"routine-ia2030","LBR",2056,188.4,73.44,3091.89,0
"routine-ia2030","LBR",2057,188.76,73.6,3084.31,0
"routine-ia2030","LBR",2058,188.04,73.39,3061.04,0
"routine-ia2030","LBR",2059,188.16,73.46,3053.39,0
"routine-ia2030","LBR",2060,188.52,73.6,3078.29,0
"routine-ia2030","LBR",2061,188.4,73.53,3067.24,0
"routine-ia2030","LBR",2062,187.44,73.12,3041.36,0
"routine-ia2030","LBR",2063,187.44,73.09,3030.64,0
"routine-ia2030","LBR",2064,187.8,73.24,3026.86,0
"routine-ia2030","LBR",2065,188.28,73.43,3053.22,0
"routine-ia2030","LBR",2066,187.56,73.1,3036.62,0
"routine-ia2030","LBR",2067,186.96,72.86,3018.44,0
"routine-ia2030","LBR",2068,186.96,72.89,3008.12,0
"routine-ia2030","LBR",2069,186.84,72.88,2997.38,0
"routine-ia2030","LBR",2070,186.84,72.9,3018.32,0
"routine-ia2030","LBR",2071,187.08,73,3009.4,0
"routine-ia2030","LBR",2072,185.76,72.56,2984.26,0
"routine-ia2030","LBR",2073,186.12,72.71,2984.59,0
"routine-ia2030","LBR",2074,186.24,72.75,2980.21,0
"routine-ia2030","LBR",2075,186,72.64,3001.52,0
"routine-ia2030","LBR",2076,186.12,72.7,2999.22,0
"routine-ia2030","LBR",2077,185.52,72.45,2984.79,0
"routine-ia2030","LBR",2078,184.68,72.09,2957.67,0
"routine-ia2030","LBR",2079,183.96,71.79,2936.41,0
"routine-ia2030","LBR",2080,183.84,71.74,2962.68,0
"routine-ia2030","LBR",2081,184.08,71.83,2961.23,0
"routine-ia2030","LBR",2082,183.84,71.72,2956.26,0
"routine-ia2030","LBR",2083,183.36,71.53,2949.07,0
"routine-ia2030","LBR",2084,183.12,71.43,2943.26,0
"routine-ia2030","LBR",2085,183.24,71.47,2963.9,0
"routine-ia2030","LBR",2086,182.52,71.19,2945.84,0
"routine-ia2030","LBR",2087,181.56,70.78,2924.73,0
"routine-ia2030","LBR",2088,180.84,70.49,2911.05,0
"routine-ia2030","LBR",2089,180.48,70.34,2899.57,0
